image_path,label,ocr_text,caption,ocr_length,caption_length,similarity_score,error
E:\Project\Fake News Detection\images\fake\2084.jpg,fake,"Tauletk QGFIRT JdV VrQI | ugi (K Jfva #a IPi57 gta ula fozi-AIR Alartatd Copej Ida7k747 TT%x TiGa91o/y61tGaf441z TIT(a1q aic €3.OFF6O1 Tlnel, 314 Girernfr CVT~Fq Trt 74 FO)  CRR Te  e-tefef Rd {i erj <er-t W | ng onenan",a group of people holding a banner in a street,219,46,0.026863806,
E:\Project\Fake News Detection\images\fake\209.jpg,fake,,two people wearing masks in a factory,0,37,,
E:\Project\Fake News Detection\images\fake\2090.jpg,fake,"EoohoaonT 8uoron City Corporation City "" Corporation",a crowd of people,52,17,0.143123299,
E:\Project\Fake News Detection\images\fake\2094.jpg,fake,BEGUM ROKEYS UNIVERSITY Cwer] BTq G ROKEYS _ 3 0,a man in a suit and tie standing in front of a building,48,55,0.07946755,
E:\Project\Fake News Detection\images\fake\2103.jpg,fake,4C1zi 2141489 F 81 IV eczizinw489 XHES Cizigg GT eczizipr482 2c-1304482 XHEZ XHEZ Cizigg Ciieg GTv GT,three people sitting in front of a tv screen,101,44,0.09592998,
E:\Project\Fake News Detection\images\fake\2115.jpg,fake,6T Ga 73a1,two men standing in front of a banner,10,37,0.051465578,
E:\Project\Fake News Detection\images\fake\2118.jpg,fake,,a man in a suit and tie with a british flag in the background,0,61,,
E:\Project\Fake News Detection\images\fake\213.jpg,fake,atena,a man wearing a white coat,5,26,-0.062317703,
E:\Project\Fake News Detection\images\fake\2152.jpg,fake,,three women sitting on a bench in front of a monument,0,53,,
E:\Project\Fake News Detection\images\fake\2155.jpg,fake,TUULDATT UNIVERSITY,a group of men in school uniforms serving food,19,46,0.072611623,
E:\Project\Fake News Detection\images\fake\216.jpg,fake,"0an. dGr 5s0 Satet nje Grert 5ec ATi TERINA TERL MEdbHD  MIVEDBH ; ISUHC GY 'CORPORATION HHHANVHQTVL 'CORPORATHON DHA= Dfall pfafat SALAD TERMINAL SALAD TERMINAL WTr SAYEDAbad Matn Caedabad Ehcubshuh  ""hcuesoni ICUSSOHL YIcIss_hL Thrhsshha  MCOSSANA",a group of people standing in front of a bus,249,44,0.176145971,
E:\Project\Fake News Detection\images\fake\2179.jpg,fake,BERGER BB PAINTS BANGLADESH Mastercald,two men in suits are shaking hands in front of a sign,38,53,0.064040393,
E:\Project\Fake News Detection\images\fake\2193.jpg,fake,Rupali Bank PLC Wiaat 5zict RupallfBank PLc Rupali Bank PLC 17 > Tala,two men shaking hands in front of a building,69,44,0.04781324,
E:\Project\Fake News Detection\images\fake\221.jpg,fake,Tasnim Zara,a woman in a green sari with a red circle,11,41,0.140449613,
E:\Project\Fake News Detection\images\fake\2218.jpg,fake,GLOBAL FORBTON GLOBAL FOOTBALL FEDERATION 1 1 1 1 1 I 1,a woman holding a card in front of a crowd,55,42,0.100919545,
E:\Project\Fake News Detection\images\fake\2223.jpg,fake,"PYSTI 0 1 W 1 1 F (prg ""'Cha",a man in a green shirt and black pants playing cricket,28,54,0.093079507,
E:\Project\Fake News Detection\images\fake\224.jpg,fake,Yia @IGIt Rl gp @R GRREH Tdt,a woman in a pink sari sari sari sari sari sari sari sari sari sari sari sar,28,76,0.15624243,
E:\Project\Fake News Detection\images\fake\2248.jpg,fake,BFPEO HEANF GNNHTRAIINB BFREO HEONF CNAKIFAIWB,croatia ' s players hold the croatian flag,46,42,0.145998254,
E:\Project\Fake News Detection\images\fake\2251.jpg,fake,Doctm cntt,a man in a white uniform,10,24,-0.007832425,
E:\Project\Fake News Detection\images\fake\2254.jpg,fake,DHKANORTH CITY COFPORCRATON Tmbu DNCC diM Konm Crnaoiron CITIZEN SERVICE CENTER DNCC KONIZEN MHCEL NORTH CITY CORPORATION DEla Nerl/On Cenounriti (onatiamtrog Guu maion $ TO GEvFE hananama DNCC Weena Norii CITIZEN SERVICE CENTER Oxr Extuntioni DHAKA NORTH CUPY NORTH CITY CORPORATION,two men in orange vests standing in front of a building,283,55,0.046993371,
E:\Project\Fake News Detection\images\fake\2256.jpg,fake,WTC,portugal ' s cres celebrates after scoring a goal against portugal,3,66,0.031929143,
E:\Project\Fake News Detection\images\fake\2263.jpg,fake,SPORTS Nagorik TV EUROPA LEAGUE STAR SPORTS 1 Panmoe cynoitd Nagorlk TV IPL BouJ ORROOT 26000 BipL STAB DOOK 700 STAR SPORIST9 SUSENDED INagorikTV INORITY SipL,two men sitting in chairs,159,25,0.090847909,
E:\Project\Fake News Detection\images\fake\2267.jpg,fake,,a man in a blue jacket sitting at a table,0,41,,
E:\Project\Fake News Detection\images\fake\2279.jpg,fake,,two women are sitting in a room with a television,0,49,,
E:\Project\Fake News Detection\images\fake\2286.jpg,fake,I9I GIGI @ISP Dutn @intmnu tco BionttTer WH (lcrm @allc iq G %lg Dlalav STlco Alcos <l AGSW I ialfalyat NEWS Lilda Gibfa lIT gar4 &115T -cVrNIs Tistwlv nelfs- 3 | olit R6sol3ift (lldo qat 9f313 wiicadlla NEWS NEWS Don Bu 0a El0 DILuu 0onn 0nu4bo ErOOWS,a group of men sitting at a table with a microphone,252,51,0.099877782,
E:\Project\Fake News Detection\images\fake\2287.jpg,fake,,a woman in a recording room with a microphone,0,45,,
E:\Project\Fake News Detection\images\fake\2289.jpg,fake,,a man and woman in lab coats,0,28,,
E:\Project\Fake News Detection\images\fake\2293.jpg,fake,,two drones flying over a nuclear power plant,0,44,,
E:\Project\Fake News Detection\images\fake\2299.jpg,fake,Gaun tool eaikee Saibhbipe Cowwatumt CEITT ot Hod Bunon NC hiaL I6a lSlc OCIC WAMAKID BloIzssD Jqdui CB 6m BCLcS Faettf Com' Poiv_,a man in a baseball stadium holding a flag,130,42,-0.069670178,
E:\Project\Fake News Detection\images\fake\2300.jpg,fake,,two women in black robes holding a certificate,0,46,,
E:\Project\Fake News Detection\images\fake\2304.jpg,fake,,a judge in a courtroom with a judge in the background,0,53,,
E:\Project\Fake News Detection\images\fake\2314.jpg,fake,,a woman in a black dress standing in a room,0,43,,
E:\Project\Fake News Detection\images\fake\2317.jpg,fake,Knceaen Ll SAUMCAGIION,a man in a suit and tie sitting at a table,22,42,0.071780115,
E:\Project\Fake News Detection\images\fake\2348.jpg,fake,,two men sitting at a table with flags behind them,0,49,,
E:\Project\Fake News Detection\images\fake\2349.jpg,fake,,two men shaking hands in front of flags,0,39,,
E:\Project\Fake News Detection\images\fake\2353.jpg,fake,EED 027,two men sitting at a table with a laptop,7,40,0.061240926,
E:\Project\Fake News Detection\images\fake\2355.jpg,fake,,a chinese flag flying over the moon,0,35,,
E:\Project\Fake News Detection\images\fake\2362.jpg,fake,,a car floating in the water with a planet in the background,0,59,,
E:\Project\Fake News Detection\images\fake\239.jpg,fake,U 67v U Vaad N LAMR Clnle,a man wearing a hoodie and a black mask,25,39,0.108901568,
E:\Project\Fake News Detection\images\fake\2394.jpg,fake,,two men sitting at a table with papers and pen,0,46,,
E:\Project\Fake News Detection\images\fake\24.jpg,fake,OpenAI,a man in a suit looking at a city with a phone,6,46,0.108198792,
E:\Project\Fake News Detection\images\fake\2406.jpg,fake,,a man with a beard and a white beard,0,36,,
E:\Project\Fake News Detection\images\fake\2420.jpg,fake,4y7 <llifat 43Ist Rof aan +Rc Gr eiuarT UAIN Rran_SEaTcTTt SiGC 57 aatina Iae Ghl,a man sitting at a table eating food,81,36,0.111775503,
E:\Project\Fake News Detection\images\fake\244.jpg,fake,"SSC Exam Results: 100% Pass Rate, Record GPA-5 Achieved",a group of students sitting in a classroom,55,42,0.187239051,
E:\Project\Fake News Detection\images\fake\2445.jpg,fake,"TIf1 wfct Wh 3ly7 aRR5 4sg g0 587 / Taa &ifala (sltoriz TM, 29 (4G 1ot9 9*7) aRea?7i 94/4 Tx7",two men sitting at a table with microphones,93,43,-0.018548291,
E:\Project\Fake News Detection\images\fake\2446.jpg,fake,Nasa,a white cow,4,11,0.063762583,
E:\Project\Fake News Detection\images\fake\2450.jpg,fake,I Newt I METT,a man wearing a mask and holding a camera,13,41,0.01920007,
E:\Project\Fake News Detection\images\fake\2458.jpg,fake,9giln (i- IIGI ARI T1 Gi 31xl pfI Gfra OhIl I33N wfa,a man in a suit and tie speaking into a microphone,52,50,0.025505014,
E:\Project\Fake News Detection\images\fake\246.jpg,fake,CONFICATED CONFICATED] CONFICATED,a man and woman standing in front of a bank vault,33,49,-0.070436582,
E:\Project\Fake News Detection\images\fake\2461.jpg,fake,GGNIARC EBOLANITRUS,two men holding a trophy in their hands,19,39,0.009203719,
E:\Project\Fake News Detection\images\fake\2467.jpg,fake,5-123 19v191 Itft CTI Ma Kataal 580shpz TCOlLE LDj 0BE.2163 FFec4red  cem Emritouol,a man laying on the side of the road,83,36,0.015604312,
E:\Project\Fake News Detection\images\fake\2474.jpg,fake,dt 0037177 Sp ERT cikin Ia aislat `foz %7cot 070 @i-i Rrtisr[ ioeel Cr,two people holding signs and microphones in front of a crowd,70,60,-0.049819566,
E:\Project\Fake News Detection\images\fake\2481.jpg,fake,NCES BRSTAURiGiSIC Jcatanearaeno {ANIGNTA J4ena nt Wvinigniy M: 4,a man wearing a mask and a black jacket,65,39,-0.043814994,
E:\Project\Fake News Detection\images\fake\2485.jpg,fake,TV,a group of people standing next to a river,2,42,0.074530363,
E:\Project\Fake News Detection\images\fake\25.jpg,fake,,a man and woman sitting at a table with a laptop,0,48,,
E:\Project\Fake News Detection\images\fake\2505.jpg,fake,,two women in blue robes sitting next to a sheep,0,47,,
E:\Project\Fake News Detection\images\fake\2507.jpg,fake,,a woman with glasses and a necklace in front of a building,0,58,,
E:\Project\Fake News Detection\images\fake\2514.jpg,fake,Wka &l Gra flfst CSR IT IG ieib],a man and woman sitting at a table with a cow on the wall behind them,32,69,0.059906308,
E:\Project\Fake News Detection\images\fake\2516.jpg,fake,"si El IAcidot GraIfT Ta 7iont axaaia *xaefTT SzhI TnTcot <6s <vallf; Rot7 T nt 3i616767 GGfTS Ji 7lfrna @rl Tra iT] ~SaTI Ticot Zal aihilfu R1917 4nTMn Nd "" Ml: Matmene Lnig paWu Dimetmn oj/n Dud ULiA CUiit",a group of people standing around a table,206,41,0.074135967,
E:\Project\Fake News Detection\images\fake\2519.jpg,fake,fiiofla LPG InMcd PETROMAX fofla LPG TT0 PETROMAX Tsi %i Tea *o,a man in a suit and tie speaking into a microphone,63,50,-0.009830339,
E:\Project\Fake News Detection\images\fake\252.jpg,fake,,a man and woman standing in front of a city,0,43,,
E:\Project\Fake News Detection\images\fake\2521.jpg,fake,Z1iFs SRrIT @c-ia-*1f7la *ICoT 9RIR R #9r8 OSHIN SPINNING MILLS LIMITED,a group of people standing in front of a street sign,71,52,-0.029300597,
E:\Project\Fake News Detection\images\fake\2523.jpg,fake,"0h3SLiq TIZZE TKSOLH 21334 7 DH3z0KE %5 %elxl 22t 04343,%5} 82x1 392t",two men in suits and ties standing behind a podium,69,50,-0.048462156,
E:\Project\Fake News Detection\images\fake\2527.jpg,fake,"VGF Yi (YiGTA YRRefwat qiong IEdMGEFI VGF Rice Distribution Irregularties dRjaf JEanRT 4s1a4 fiG f iI Mfg <RM ararg F8srar} 4ITERT4 TTR *1 &fcm L53 00 54 6orOi9 ""0i s6eei Qroi) ier4 C-le &ain JIGT k ~rrina CFMT ZtnTr7I FTTT Toj GFTcT nerca Mnannme T0G roT Aot U] HEIETaTTAtn Lim VGF ~AToT Fsri T Grikg FHR HTHT? &1T Gh SLUC M",people holding signs in front of a building,325,43,-0.025215205,
E:\Project\Fake News Detection\images\fake\2552.jpg,fake,OunkolGAAS,a man with a mustache and glasses sitting at a desk,10,51,0.090693623,
E:\Project\Fake News Detection\images\fake\256.jpg,fake,Fn St >,a woman in a floral shirt is on the news,7,40,0.036480915,
E:\Project\Fake News Detection\images\fake\257.jpg,fake,@jAI313 TNuLLyWRaD e1la glafziem Mfpbat WGI YaIta CA93 Jalfgqat,a woman in a red sari sar sari sari sari sari sari sari sar,63,59,0.055038791,
E:\Project\Fake News Detection\images\fake\2588.jpg,fake,,a bus that is sitting in the middle of a road,0,45,,
E:\Project\Fake News Detection\images\fake\2590.jpg,fake,HATH YOUI Bm FOREH Ur EMu M StxV,a group of people standing in front of a building,32,49,0.071335062,
E:\Project\Fake News Detection\images\fake\260.jpg,fake,2laen AOTWNTBEIKPCKYA APAOM-YHIBEPCHTET,three men standing in front of a blue banner,39,44,0.102682129,
E:\Project\Fake News Detection\images\fake\261.jpg,fake,DRHTN fdaR 447 (ga) 31Rd-R 41TR (ziaa),a woman standing at a podium with a flag behind her,38,51,0.028759874,
E:\Project\Fake News Detection\images\fake\2621.jpg,fake,NEBBL PRIZE INOKKIS P PRIZE,a man in a suit and tie standing behind a podium,27,48,0.091998294,
E:\Project\Fake News Detection\images\fake\2623.jpg,fake,,a man in a blue jacket and hat standing on a street,0,51,,
E:\Project\Fake News Detection\images\fake\263.jpg,fake,BANGLADESH-PAKISTAN MILITARY ALLIANGE SUMMIT aya fT,two men shaking hands in front of a pakistan sign,51,49,0.20715566,
E:\Project\Fake News Detection\images\fake\265.jpg,fake,,two men with a flag and a crescent,0,34,,
E:\Project\Fake News Detection\images\fake\2650.jpg,fake,I,a person in blue gloves holding a sy,1,36,-0.002531718,
E:\Project\Fake News Detection\images\fake\2656.jpg,fake,,two astronauts standing on the moon with a flag,0,47,,
E:\Project\Fake News Detection\images\fake\2662.jpg,fake,"Aab13 Afaair 9.94 WhatsApp {G(oll Mteje Toraign Hhsts Klippte AT 16 iI Whatsapainthesp thiie Afaaea (el busoevathaur areedeadas gl ronds 12 11q Wots Aiple is moss dethep nemen 16 Ao Afd) Monsslapp Whatappk dendr sterore chemation 716 Ma MotsAppp in the blly "" erie roup8 Ollonde 1210 Waon,0",a person holding a cell with a message on it,290,44,0.133360729,
E:\Project\Fake News Detection\images\fake\2669.jpg,fake,Honmmen Jp _ullikl,a man in a suit is holding a camera,18,35,0.005848236,
E:\Project\Fake News Detection\images\fake\2674.jpg,fake,0 4 U 4 M On 0 0 M,a man in a suit and tie,18,23,0.123076037,
E:\Project\Fake News Detection\images\fake\2679.jpg,fake,@ ChatGPT Al Safety dielnes SHAIGP} QUIDELR @,a man standing at a podium with a microphone,45,44,0.03696553,
E:\Project\Fake News Detection\images\fake\2682.jpg,fake,E1 N [ON ),a wooden table with a clock and a gave,10,38,0.094213098,
E:\Project\Fake News Detection\images\fake\2685.jpg,fake,98% 35% WhatsApp WhatsApp Whet saup ontevavies Whet saup ontevlevies,two hands holding a phone with a photo of a man in a suit,68,57,0.105799064,
E:\Project\Fake News Detection\images\fake\2686.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\2707.jpg,fake,0 1 0 8 0 &,a man and woman standing in front of a building,11,47,0.101635203,
E:\Project\Fake News Detection\images\fake\271.jpg,fake,Ajeteta. K ~ 5afa Te1a 4at 00O,a man in a suit holding a certificate,30,37,0.044172842,
E:\Project\Fake News Detection\images\fake\2713.jpg,fake,"foraiFa-64Ja cieteM Sand 8zenut aiin SiC""7rc SrAFKi 61rs] gF3m5",a group of people standing in front of a building,63,49,0.138625026,
E:\Project\Fake News Detection\images\fake\2719.jpg,fake,sfifu Ton fTTI TITYDEOr SSC Exam Results _ 2024,a group of people sitting in a classroom,47,40,0.143245593,
E:\Project\Fake News Detection\images\fake\2729.jpg,fake,qGN 4113 Efiuha Jatiye SanGEHSANGSS BHABAY Wii,a man in a suit and tie giving a speech,46,39,0.081893437,
E:\Project\Fake News Detection\images\fake\2737.jpg,fake,,a group of children standing around a fence,0,43,,
E:\Project\Fake News Detection\images\fake\2749.jpg,fake,ale Gm 397M DSCC DHAKA SOUTH CITY CORPORATION,a group of men sitting at a table,45,33,0.031693008,
E:\Project\Fake News Detection\images\fake\275.jpg,fake,DESERT RISE REAL ESTATE Azizi DEVELOPMENTS Oeee' AZIZI Datelotticnin,two men standing in front of a city,68,35,0.092243522,
E:\Project\Fake News Detection\images\fake\2750.jpg,fake,"UNZREL WNIERSTY 'NNERSITY 8 (, 1",a woman wearing a black scarf,32,29,0.106572628,
E:\Project\Fake News Detection\images\fake\2760.jpg,fake,0,a group of people standing in front of a dark background,1,56,0.084213354,
E:\Project\Fake News Detection\images\fake\2764.jpg,fake,,a man riding a motorcycle on a city street,0,42,,
E:\Project\Fake News Detection\images\fake\2767.jpg,fake,,a man laying on the floor in a room,0,35,,
E:\Project\Fake News Detection\images\fake\2774.jpg,fake,216 400 183 16 Iko 48 58 16 105 296 290 436 256 35 60n Uo 2253 075 2375 988 55 195 1685 79 208 385 1603 28 36 140 440 JS6 Jio 98 1R 6.56 4 25 416 13 106 13 936 paRou JbJ Ine 1930 Kp 3995 400 JSn 1 % {0 % Quna 64 I Pord PADIs PADIS PADIS,a group of people standing in front of a large screen,236,53,0.092106104,
E:\Project\Fake News Detection\images\fake\2780.jpg,fake,MNIKGT @afaifaihat auz 3G Terf71a3 3fuG1 Taeat Aal fulla T TTt Tfift RJ NGT ifaifP3taat ixaa  ater faifA3 3fual Taifeail (3 fialr fullat Y TTT TIc Tolfuwv J Tikl @Yoilat rfs Jt tinfuailt TIal RGGp TGIA froGpt 43 AC {C~ ICa_,people holding signs and holding signs in front of trees,223,56,0.040464625,
E:\Project\Fake News Detection\images\fake\2786.jpg,fake,fya 9ilo %i ElECTE,two women in sari sari sari sari sari sari sari sari sari sari sari sari sar,18,76,0.1439704,
E:\Project\Fake News Detection\images\fake\2787.jpg,fake,64/075 JLD RICON GOLD R000 Dbaxsug PRANLELSTIOM,a man and woman wearing masks holding a box of gold,47,51,0.1797629,
E:\Project\Fake News Detection\images\fake\279.jpg,fake,,a woman holding a baby on the moon,0,34,,
E:\Project\Fake News Detection\images\fake\2797.jpg,fake,,a man and woman wearing masks in front of a mosque,0,50,,
E:\Project\Fake News Detection\images\fake\2803.jpg,fake,"UKA TyiCI7r JT""T ce # *4 UST # ~osiygt& #FjCFT GR JsiG. + JF67 #*sn €s < xtorg io; Krtfg Rzra IMa 20307 C8 Dnt arlteiq Cant 4005 06 Ontraon Glslrelq ekikf 4/G %rn Futma Mdiy GrGn? wfptt Tattt] Emo Htt VGET Ed",a group of people standing in front of a store,208,46,0.118922353,
E:\Project\Fake News Detection\images\fake\2807.jpg,fake,Sostutn 2027 SSC/HSC ExAM SCHEDULE,a group of people sitting around a conference table,34,51,0.145862818,
E:\Project\Fake News Detection\images\fake\2814.jpg,fake,,a man looking at a laptop screen with a red line,0,48,,
E:\Project\Fake News Detection\images\fake\2817.jpg,fake,PATUAKHALI SCIENCE AND TECHNOLOGY UNIVERSITY W3< Ih <,two men holding a banner with a picture of a man in front of a building,53,71,0.085392609,
E:\Project\Fake News Detection\images\fake\2818.jpg,fake,,a group of people holding up white papers,0,41,,
E:\Project\Fake News Detection\images\fake\2826.jpg,fake,FJ1D $ 1 8k 3 1 0 ;,a man holding a bunch of money in his hands,19,43,0.21449779,
E:\Project\Fake News Detection\images\fake\2834.jpg,fake,BEAOCHEKA MOPPA,a man in a suit speaking at a podium,15,36,0.011149105,
E:\Project\Fake News Detection\images\fake\2837.jpg,fake,Friday Opening hourms PKKE PLACE MARKET: 6;00 AM 6 00 PM READING TERMINAL MARKET WESL SIDE MARKET 8 00 AM 6;00 PM 8 00 AM 5;00 PM FERRY PLAZA FARMERS MARKE: 10 00 AM 2;00 CICA Pikee Markes Pikee Markes Pikee Markes _ Itht Buingl] din,two women in aprons stand behind a sign that says friday cooking hours,233,70,0.265871406,
E:\Project\Fake News Detection\images\fake\2844.jpg,fake,"""4 BANCLADESH BANK Danere EetImttt Ttncn Erran Inaana baly Mn[(AE wacice Manoe HNIe enondon aunanrn",a man in a suit holding a business card,99,39,0.12926802,
