image_path,label,ocr_text,caption,ocr_length,caption_length,similarity_score,error
E:\Project\Fake News Detection\images\fake\1470.jpg,fake,"BRAZIL WORLDCUP SQUADANNOUNCEMENT 200M 2012,2023 BRASIL WORLDCUPSOUAAANNOUNCEMENT UNASDENGAO QUYEPPORIN BRAZILREWCRONE FOFRIO",a man in a suit and tie walking in front of a large screen,125,58,0.068637751,
E:\Project\Fake News Detection\images\fake\1476.jpg,fake,,a man standing in a flooded field with a machine,0,48,,
E:\Project\Fake News Detection\images\fake\148.jpg,fake,বাস্সিািরব পয়ণিত প্ররবিভনে,a man standing at a podium with a microphone,26,44,0.098512068,
E:\Project\Fake News Detection\images\fake\15.jpg,fake,59,a man and woman sitting at a table with a laptop,2,48,0.037391081,
E:\Project\Fake News Detection\images\fake\1501.jpg,fake,!444444,a man with a mustache and a blue shirt,7,38,0.039348528,
E:\Project\Fake News Detection\images\fake\1506.jpg,fake,BPASIL ?,a man in a suit speaking into a microphone,8,42,0.064888559,
E:\Project\Fake News Detection\images\fake\1507.jpg,fake,,two men standing next to each other man,0,39,,
E:\Project\Fake News Detection\images\fake\1508.jpg,fake,,a man holding a trophy in front of a stadium,0,44,,
E:\Project\Fake News Detection\images\fake\1510.jpg,fake,,two men in suits are facing each other men,0,42,,
E:\Project\Fake News Detection\images\fake\1517.jpg,fake,PMF.,a man standing on a bridge with another man standing behind him,4,63,-0.008933689,
E:\Project\Fake News Detection\images\fake\1518.jpg,fake,,a man in a suit speaking at a podium,0,36,,
E:\Project\Fake News Detection\images\fake\153.jpg,fake,,a group of children,0,19,,
E:\Project\Fake News Detection\images\fake\1531.jpg,fake,,a man in a suit and a man in a blue shirt,0,41,,
E:\Project\Fake News Detection\images\fake\1533.jpg,fake,কারি প্রাকাজ বাফরয়ে কেবল,a group of people sitting on a table,24,36,0.096652463,
E:\Project\Fake News Detection\images\fake\1541.jpg,fake,,two people sitting at a table with masks on,0,43,,
E:\Project\Fake News Detection\images\fake\155.jpg,fake,,a man and woman holding a certificate,0,37,,
E:\Project\Fake News Detection\images\fake\1550.jpg,fake,DHINAKA DHAKA,a couple of people sitting at a table,13,37,0.116107829,
E:\Project\Fake News Detection\images\fake\1555.jpg,fake,World Health Erganzation,two men in white coats and blue gloves holding a document,24,57,0.003662048,
E:\Project\Fake News Detection\images\fake\156.jpg,fake,TON EASTERN EASTERN HOUSING LIMITED HOUSING LIMITED আবিকাপর বঃ: আবকাপর বঃ: {C প্রানড়া নিব পবীভার খর্বি! প্রারভা নির পবীভার থরি! RD IRD,a group of people standing in front of a building,134,49,0.207646161,
E:\Project\Fake News Detection\images\fake\1583.jpg,fake,Education Budget Debate,a group of people sitting at a table,23,36,0.007192502,
E:\Project\Fake News Detection\images\fake\1584.jpg,fake,,two women sitting at a table with a banner in the background,0,60,,
E:\Project\Fake News Detection\images\fake\159.jpg,fake,,a man and woman holding hands in front of a market,0,50,,
E:\Project\Fake News Detection\images\fake\1593.jpg,fake,,a little girl holding a stuffed animal toy,0,42,,
E:\Project\Fake News Detection\images\fake\1614.jpg,fake,OMeta,two women sitting at a table with laptops,5,41,0.00775392,
E:\Project\Fake News Detection\images\fake\1616.jpg,fake,TEXILC COMPONIES DE SEPFLES ! TEXTIC CAMOIES TEXTIC TEURECOIEPONIIES PANLLABO ? FAIR HIUE FAIIR FAIIR FAIR RBITRIE fE IRIR FAHBI] [ EIIMLTT IARIff FR35 gr IAIE FAIR FAIR FAIF VIRE PIPE FHFE USELIUEE FAIR FAINS XুAICE IFAIR HIR MFAIITT [IE] FRTE FVNIS- EAIEE FABIS IIES YIE SRE EHIIITE ERIFI FAIR 7AIfF 51|{8| FADE AFT UDRIES AuIS FAIR EIHIES RAHTF lust FAIIR WHS HAIIt 191 = VAE FAn9S| PIIUES,a group of people holding signs in the street,392,45,0.149631098,
E:\Project\Fake News Detection\images\fake\1617.jpg,fake,,a group of people standing around a casket,0,42,,
E:\Project\Fake News Detection\images\fake\162.jpg,fake,DISASTER RELIEF,a tent with a sign that reads disaster,15,38,0.452321321,
E:\Project\Fake News Detection\images\fake\1621.jpg,fake,,a man in a suit and tie talking to reporters,0,44,,
E:\Project\Fake News Detection\images\fake\1625.jpg,fake,ডা্াথা পরাঙ্জযিরে DOAKA,a man in a uniform stands at a podium,23,37,0.033103522,
E:\Project\Fake News Detection\images\fake\1635.jpg,fake,,a man in a suit,0,15,,
E:\Project\Fake News Detection\images\fake\1637.jpg,fake,,salman khan and salman khan are seen in this file photo,0,55,,
E:\Project\Fake News Detection\images\fake\1644.jpg,fake,,two men shaking hands in a room with benches,0,44,,
E:\Project\Fake News Detection\images\fake\1650.jpg,fake,"সঘস 5 1000 000 FR55500 কাবার 1000 আলবকা ল""89110",a man with a beard and glasses sitting in front of a table with a bank note,47,75,0.120122895,
E:\Project\Fake News Detection\images\fake\1656.jpg,fake,,three men sitting at a table,0,28,,
E:\Project\Fake News Detection\images\fake\1657.jpg,fake,এতোবাায় সৌরলয,two men sitting at a table with a microphone,14,44,0.0270475,
E:\Project\Fake News Detection\images\fake\166.jpg,fake,LGED LGEL LGED Workshop on Building mat Project by LGE LGED LGED on Workshop,a man and woman standing at podiums in front of a large screen,76,62,0.07499367,
E:\Project\Fake News Detection\images\fake\1661.jpg,fake,Nirea,two men in suits and ties stand in front of a wall street display,5,65,-0.060335938,
E:\Project\Fake News Detection\images\fake\1668.jpg,fake,যতব BANCLAAESI,a man holding a trophy in front of a microphone,14,47,0.00073182,
E:\Project\Fake News Detection\images\fake\1670.jpg,fake,0ELI CORNER,a man eating an ice cream cone on a city street,11,47,0.103574023,
E:\Project\Fake News Detection\images\fake\1673.jpg,fake,,two boys in the water,0,21,,
E:\Project\Fake News Detection\images\fake\1674.jpg,fake,,a group of people standing in a field,0,37,,
E:\Project\Fake News Detection\images\fake\1686.jpg,fake,,a man and two women sitting at a table,0,38,,
E:\Project\Fake News Detection\images\fake\1689.jpg,fake,,two people riding in a rick bug,0,31,,
E:\Project\Fake News Detection\images\fake\1690.jpg,fake,,a man in a hard hat looks at a large industrial plant,0,53,,
E:\Project\Fake News Detection\images\fake\17.jpg,fake,বজির বখামীর ব্যজবািব শার্ভবরসবযীর ব্যজবািব দিড়ব ভিরলরী আপংপর সংং তাখডিয়া দিরড়রভিররলরী আপংশর সংং ত্াযরিরা RRGI IRIE {) ` C110 বালখির পুপ্রখরি কুথিক শ্রামািব পুপ্রথমি কুচথিক স্রামিল,a group of men standing in front of a store,179,43,-0.023878457,
E:\Project\Fake News Detection\images\fake\1708.jpg,fake,,a man in a surgical suit and cap,0,32,,
E:\Project\Fake News Detection\images\fake\1716.jpg,fake,HARISI HARISK ATS HARISK ATS,two people in a warehouse with a tray of candy,28,46,0.139981866,
E:\Project\Fake News Detection\images\fake\172.jpg,fake,,a man in a suit and tie holding a gold bull,0,43,,
E:\Project\Fake News Detection\images\fake\1729.jpg,fake,,a man in a blue shirt and a white hat drinking a cup,0,52,,
E:\Project\Fake News Detection\images\fake\1730.jpg,fake,,a man and woman holding a certificate,0,37,,
E:\Project\Fake News Detection\images\fake\1733.jpg,fake,,a group of people sitting at a table,0,36,,
E:\Project\Fake News Detection\images\fake\1735.jpg,fake,প্রশমি র্যুয় য়াজকমা সামোবী জি্যি য়েটিজমা,two men in uniform,40,18,-0.112582445,
E:\Project\Fake News Detection\images\fake\1739.jpg,fake,,a man in a military uniform standing in front of a line of flags,0,64,,
E:\Project\Fake News Detection\images\fake\174.jpg,fake,POLICE PEEIIOE POLICE ESTIBETIEE EBEPOLS,a group of police officers walking down a street,40,48,0.502028406,
E:\Project\Fake News Detection\images\fake\1744.jpg,fake,,a boat is in the water with bags on it,0,38,,
E:\Project\Fake News Detection\images\fake\1746.jpg,fake,,a group of men sitting in a courtroom,0,37,,
E:\Project\Fake News Detection\images\fake\1753.jpg,fake,,a man in a suit and tie giving a speech,0,39,,
E:\Project\Fake News Detection\images\fake\1758.jpg,fake,,two men standing on a train track,0,33,,
E:\Project\Fake News Detection\images\fake\1762.jpg,fake,আর ইতো তাডিন আকা যীনে জযে পনে,a woman holding a piece of paper with a chart on it,29,51,0.032178417,
E:\Project\Fake News Detection\images\fake\1769.jpg,fake,,a group of people standing in the water,0,39,,
E:\Project\Fake News Detection\images\fake\1779.jpg,fake,(,a man holding a cup,1,19,0.023975354,
E:\Project\Fake News Detection\images\fake\1780.jpg,fake,,a group of people standing around a building with money flying around,0,69,,
E:\Project\Fake News Detection\images\fake\1782.jpg,fake,,a young child is sitting on a hospital bed,0,42,,
E:\Project\Fake News Detection\images\fake\1785.jpg,fake,,a man smoking a cigarette,0,25,,
E:\Project\Fake News Detection\images\fake\1789.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\179.jpg,fake,,two men shaking hands in front of a tv,0,38,,
E:\Project\Fake News Detection\images\fake\1801.jpg,fake,ওপ্যির ডসীর NEWS,a woman is standing on the street with a cell,16,45,0.058842957,
E:\Project\Fake News Detection\images\fake\1803.jpg,fake,শোলিকে উতি,a person holding a cell phone in front of a crowd,10,49,0.085399218,
E:\Project\Fake News Detection\images\fake\1820.jpg,fake,,two people are holding their phones and looking at them,0,55,,
E:\Project\Fake News Detection\images\fake\183.jpg,fake,,a man in a green jacket standing in front of a space station,0,60,,
E:\Project\Fake News Detection\images\fake\1837.jpg,fake,,a man in a black shirt,0,22,,
E:\Project\Fake News Detection\images\fake\1839.jpg,fake,ঢul,a man holding a stack of newspapers,3,35,0.015428096,
E:\Project\Fake News Detection\images\fake\1842.jpg,fake,,two people sitting on a bench,0,29,,
E:\Project\Fake News Detection\images\fake\1845.jpg,fake,KUWNA IUINA DHAKA MOTOR SHOW DHAKA MOTOR SHOW DHAKA MOTOW FBINAK DHAKAMOTOW 09,two pictures of a car parked in front of a shop,78,47,0.20854716,
E:\Project\Fake News Detection\images\fake\1849.jpg,fake,Sleweeft esewper wesoubror,two men sitting on a motorcycle,26,31,-0.032221805,
E:\Project\Fake News Detection\images\fake\186.jpg,fake,40],a man in a suit and tie standing in a courtroom,3,47,-0.010272933,
E:\Project\Fake News Detection\images\fake\1865.jpg,fake,,a man in a suit and tie sitting at a table,0,42,,
E:\Project\Fake News Detection\images\fake\1867.jpg,fake,,three girls sitting at a desk with their hands up,0,49,,
E:\Project\Fake News Detection\images\fake\1873.jpg,fake,,two men in suits holding a document,0,35,,
E:\Project\Fake News Detection\images\fake\1876.jpg,fake,,three women sitting at a table with papers and a flag,0,53,,
E:\Project\Fake News Detection\images\fake\1878.jpg,fake,বিরাকোের ডাম্বালি দুটিন,a woman holding a plate of rice and a bowl of food,23,50,0.065223426,
E:\Project\Fake News Detection\images\fake\1901.jpg,fake,স্রবামায় অরিনি জগেনর ডলাবীরে খকিচ্ছোখলির ইাখবা সেনা ডিই কোক প্রক্োতি সোলা শথািরল বস্ফ্র বের খানব,workers holding a banner in a factory,96,37,-0.001783216,
E:\Project\Fake News Detection\images\fake\1903.jpg,fake,,a picture of a man in a suit sitting at a desk,0,46,,
E:\Project\Fake News Detection\images\fake\1908.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\1914.jpg,fake,,two men sitting at a table,0,26,,
E:\Project\Fake News Detection\images\fake\1918.jpg,fake,0,two men wearing masks in front of a japanese flag,1,49,0.064309411,
E:\Project\Fake News Detection\images\fake\1928.jpg,fake,reatk szutrdtq,a row of ricks,14,14,0.110091321,
E:\Project\Fake News Detection\images\fake\193.jpg,fake,,a man in a red cross flag,0,25,,
E:\Project\Fake News Detection\images\fake\1938.jpg,fake,তমায়,a man with a beard and glasses speaking into a microphone,4,57,0.085866287,
E:\Project\Fake News Detection\images\fake\194.jpg,fake,,a woman sitting at a desk with a judge behind her,0,49,,
E:\Project\Fake News Detection\images\fake\1944.jpg,fake,,a person holding a cell phone in front of a display of toy cars,0,63,,
E:\Project\Fake News Detection\images\fake\1949.jpg,fake,,a man wearing a suit and tie sitting in an office,0,49,,
E:\Project\Fake News Detection\images\fake\1950.jpg,fake,প্রেলে যাকে কয়ি অনিলে: থোরেপ লির্ছকউ আরে কুরাত তযিলে অলি! 1{] কট,a group of soccer players celebrating a goal,64,44,0.050352409,
E:\Project\Fake News Detection\images\fake\1960.jpg,fake,তোনিরষথোব,two people sitting at a table with laptops,9,42,0.095823988,
